Gender,family_history,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,Obesity,Age,Weight,Height
Female,sim,sim,2.843456,2.937989,Quase sempre,não,1.001995,não,0.0,1.554404,Não,Transporte público,Obesidade I,19,82,1.63
Female,sim,sim,2.864776,3.0,Quase sempre,não,1.876915,não,0.631565,0.186414,Não,Transporte público,Obesidade I,18,82,1.65
Male,sim,sim,2.871137,3.0,Quase sempre,não,2.627569,não,1.0,0.0,Quase sempre,Transporte público,Obesidade I,22,105,1.75
Male,sim,sim,2.282803,3.0,Quase sempre,não,2.104264,não,1.0,0.0,Quase sempre,Transporte público,Obesidade I,22,105,1.76
Male,sim,sim,2.0,3.0,Quase sempre,não,3.0,não,1.0,1.014808,Quase sempre,Transporte público,Obesidade I,19,121,1.94
Male,sim,sim,2.0,3.0,Quase sempre,não,3.0,não,0.767013,1.0,Quase sempre,Transporte público,Obesidade I,20,120,1.98
Female,sim,sim,2.020502,1.237454,Quase sempre,não,1.93142,não,1.967973,0.0,Quase sempre,Automóvel,Obesidade I,39,80,1.59
Female,sim,sim,2.020785,1.169173,Quase sempre,não,1.972551,não,1.903338,0.0,Quase sempre,Automóvel,Obesidade I,38,80,1.6
Male,sim,sim,2.0,2.391753,Quase sempre,não,2.0,não,0.0,1.119877,Não,Transporte público,Obesidade I,19,98,1.7
Male,sim,sim,2.0,3.0,Quase sempre,não,2.0,não,1.73209,0.048617,Não,Transporte público,Obesidade I,17,99,1.71
Female,sim,sim,2.0,3.0,Quase sempre,não,1.084442,não,0.0,0.0,Quase sempre,Automóvel,Obesidade I,38,75,1.53
Female,sim,sim,2.0,3.0,Quase sempre,não,1.0,não,0.0,0.0,Quase sempre,Automóvel,Obesidade I,38,76,1.5
Male,sim,sim,2.0,2.475444,Quase sempre,não,2.655795,não,1.0,0.169879,Não,Transporte público,Obesidade I,18,108,1.78
Male,sim,sim,2.0,2.478794,Quase sempre,não,2.967064,não,1.0,0.4346,Não,Transporte público,Obesidade I,18,108,1.79
Male,sim,sim,2.407817,2.070033,Quase sempre,não,1.796257,não,1.234483,0.178708,Quase sempre,Automóvel,Obesidade I,29,109,1.81
Male,sim,sim,2.21498,2.282392,Quase sempre,não,1.179942,não,1.771754,0.537659,Quase sempre,Automóvel,Obesidade I,30,109,1.79
Female,sim,sim,2.737149,3.0,Quase sempre,não,1.997195,não,1.352663,0.468483,Quase sempre,Transporte público,Obesidade I,18,90,1.69
Female,sim,sim,1.899793,3.0,Quase sempre,não,1.439962,não,0.9529,0.838847,Quase sempre,Transporte público,Obesidade I,18,91,1.7
Male,sim,sim,2.274164,1.049534,Quase sempre,não,1.358172,não,1.482411,0.0,Quase sempre,Automóvel,Obesidade I,31,89,1.67
Male,sim,sim,1.897796,3.0,Quase sempre,não,1.193039,não,0.011519,0.0,Quase sempre,Automóvel,Obesidade I,29,89,1.67
Female,sim,sim,2.85916,3.0,Quase sempre,não,1.0,não,1.020525,0.786066,Não,Transporte público,Obesidade I,18,84,1.65
Female,sim,sim,2.0,3.0,Quase sempre,não,1.039313,não,1.0,0.0,Não,Transporte público,Obesidade I,18,84,1.65
Male,sim,sim,2.0,1.66338,Quase sempre,não,2.0,não,0.0,1.865851,Não,Transporte público,Obesidade I,21,97,1.7
Male,sim,sim,2.0,1.672751,Quase sempre,não,2.0,não,0.0,1.946173,Não,Transporte público,Obesidade I,21,99,1.69
Female,sim,sim,2.340405,3.0,Quase sempre,não,1.655245,não,1.006884,0.548539,Não,Transporte público,Obesidade I,18,82,1.62
Female,sim,sim,2.921576,3.0,Quase sempre,não,1.003636,não,1.000227,0.905596,Não,Transporte público,Obesidade I,18,82,1.63
Male,sim,sim,2.0,3.0,Quase sempre,não,2.793505,não,2.21939,0.202902,Não,Transporte público,Obesidade I,20,105,1.84
Male,sim,sim,2.0,3.0,Quase sempre,não,2.401315,não,2.891986,0.0,Não,Transporte público,Obesidade I,20,103,1.8
Male,sim,sim,3.0,3.0,Quase sempre,não,2.110611,não,1.890907,1.58483,Quase sempre,Transporte público,Obesidade I,26,105,1.82
Male,sim,sim,3.0,3.0,Quase sempre,não,2.480277,não,1.796779,1.596562,Quase sempre,Transporte público,Obesidade I,25,105,1.83
Male,sim,sim,3.0,3.0,Quase sempre,não,2.224914,não,1.781589,1.59405,Quase sempre,Transporte público,Obesidade I,26,105,1.83
Male,sim,sim,2.92711,3.0,Quase sempre,não,2.151496,não,1.166064,1.509831,Quase sempre,Transporte público,Obesidade I,25,105,1.82
Male,sim,sim,2.805533,3.0,Quase sempre,não,1.882847,não,2.0,0.70778,Quase sempre,Automóvel,Obesidade I,29,105,1.83
Male,sim,sim,2.902469,1.734762,Quase sempre,não,2.600238,não,2.113992,0.584755,Quase sempre,Automóvel,Obesidade I,32,103,1.78
Male,sim,sim,2.845961,1.92822,Quase sempre,não,2.642273,não,2.999918,1.0,Frequentemente,Automóvel,Obesidade I,38,103,1.78
Male,sim,sim,2.252698,2.475228,Quase sempre,não,2.923856,não,2.165429,0.616045,Frequentemente,Automóvel,Obesidade I,39,96,1.78
Female,sim,sim,2.02091,2.093831,Quase sempre,não,1.506518,não,0.0,0.0,Quase sempre,Automóvel,Obesidade I,33,77,1.56
Female,sim,sim,2.108163,1.231915,Quase sempre,não,1.808127,não,0.0,0.0,Quase sempre,Automóvel,Obesidade I,26,78,1.56
Female,sim,sim,1.518966,1.0,Quase sempre,não,2.0,não,0.0,1.094046,Não,Transporte público,Obesidade I,23,80,1.6
Female,sim,sim,2.260543,1.374791,Quase sempre,não,1.947935,não,0.0,0.078607,Não,Transporte público,Obesidade I,24,81,1.62
Female,sim,sim,2.522183,1.326982,Quase sempre,não,1.872673,não,1.048507,0.0,Não,Automóvel,Obesidade I,42,81,1.57
Female,sim,sim,2.186322,2.900915,Quase sempre,não,2.471033,não,0.256113,0.0,Não,Automóvel,Obesidade I,43,80,1.58
Female,sim,sim,2.76632,1.317884,Quase sempre,não,1.889341,não,0.990642,0.0,Não,Automóvel,Obesidade I,43,81,1.58
Female,sim,sim,2.071622,2.977909,Quase sempre,não,1.468297,não,0.0,0.0,Não,Automóvel,Obesidade I,39,80,1.57
Female,sim,sim,1.918251,1.355752,Quase sempre,não,1.998108,não,0.0,1.382906,Quase sempre,Transporte público,Obesidade I,22,82,1.63
Female,sim,sim,1.967061,1.0,Quase sempre,não,2.548651,não,0.249264,1.516731,Quase sempre,Transporte público,Obesidade I,22,82,1.62
Female,sim,sim,2.964419,1.0,Quase sempre,não,2.977516,não,0.742113,2.0,Quase sempre,Transporte público,Obesidade I,22,82,1.61
Female,sim,sim,2.640801,1.015488,Quase sempre,não,2.022355,não,0.244749,0.289218,Quase sempre,Transporte público,Obesidade I,22,82,1.63
Male,sim,sim,2.0,2.986172,Quase sempre,não,2.364208,não,2.492402,1.632506,Não,Transporte público,Obesidade I,23,97,1.73
Male,sim,sim,2.0,2.993623,Quase sempre,não,2.326635,não,2.236586,1.529423,Não,Transporte público,Obesidade I,22,98,1.73
Female,sim,sim,2.870152,1.001383,Quase sempre,não,3.0,não,1.322558,1.0,Não,Transporte público,Obesidade I,21,88,1.65
Female,sim,sim,2.482575,1.001542,Quase sempre,não,3.0,não,1.751656,1.0,Não,Transporte público,Obesidade I,21,88,1.65
Female,sim,sim,2.290095,2.590283,Quase sempre,não,2.506296,não,0.312254,1.0,Não,Transporte público,Obesidade I,22,86,1.67
Female,sim,sim,2.074843,1.773916,Quase sempre,não,2.428271,não,0.035091,1.0,Não,Transporte público,Obesidade I,22,85,1.67
Female,sim,sim,2.14128,2.989112,Quase sempre,não,2.519841,não,2.11137,0.013483,Não,Transporte público,Obesidade I,23,84,1.61
Female,sim,sim,2.334474,1.496776,Quase sempre,não,2.776724,não,0.782416,0.167728,Não,Transporte público,Obesidade I,23,84,1.65
Female,sim,sim,2.0,3.0,Quase sempre,não,1.186996,não,0.0,0.0,Quase sempre,Automóvel,Obesidade I,39,77,1.53
Female,sim,sim,2.0,2.994046,Quase sempre,não,1.603549,não,1.335857,0.0,Quase sempre,Automóvel,Obesidade I,37,76,1.52
Male,sim,sim,2.0,3.0,Quase sempre,não,2.133469,não,1.030199,1.082838,Não,Transporte público,Obesidade I,22,95,1.7
Male,sim,sim,2.0,3.0,Quase sempre,não,2.183149,não,1.932386,0.212767,Não,Transporte público,Obesidade I,22,94,1.72
Male,sim,sim,2.0,3.0,Quase sempre,não,3.0,não,3.0,2.0,Não,Transporte público,Obesidade I,23,96,1.77
Male,sim,sim,2.0,3.0,Quase sempre,não,3.0,não,3.0,2.0,Não,Transporte público,Obesidade I,23,97,1.78
Female,sim,sim,2.693859,1.000283,Quase sempre,não,3.0,não,1.201403,1.612432,Não,Transporte público,Obesidade I,21,88,1.64
Female,sim,sim,2.607747,1.000414,Quase sempre,não,3.0,não,1.269169,1.460564,Não,Transporte público,Obesidade I,21,88,1.64
Female,sim,sim,2.66889,3.0,Quase sempre,não,1.172593,não,0.886448,1.252677,Não,Transporte público,Obesidade I,18,82,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,1.0,não,0.215187,1.195929,Não,Transporte público,Obesidade I,18,82,1.65
Male,sim,sim,3.0,3.0,Quase sempre,não,1.911379,não,1.911096,1.032392,Quase sempre,Transporte público,Obesidade I,26,106,1.78
Male,sim,sim,2.921225,3.0,Quase sempre,não,2.869439,não,0.181753,0.133523,Quase sempre,Transporte público,Obesidade I,25,107,1.81
Female,sim,sim,2.0,3.0,Quase sempre,não,1.572371,não,0.0,0.0,Quase sempre,Automóvel,Obesidade I,40,77,1.56
Female,sim,sim,2.0,3.0,Quase sempre,não,1.440629,não,0.0,0.0,Quase sempre,Automóvel,Obesidade I,38,77,1.56
Male,sim,sim,1.492834,3.0,Quase sempre,não,1.005367,não,0.922739,0.733221,Não,Automóvel,Obesidade I,24,91,1.65
Male,sim,sim,1.220024,3.0,Quase sempre,não,1.046254,não,0.520989,0.61599,Não,Automóvel,Obesidade I,23,91,1.68
Female,sim,sim,2.667676,1.135278,Quase sempre,não,1.399629,não,1.648883,0.0,Quase sempre,Automóvel,Obesidade I,38,80,1.55
Female,sim,sim,2.569075,2.463113,Quase sempre,não,1.567366,não,0.359134,0.0,Quase sempre,Automóvel,Obesidade I,37,80,1.56
Male,sim,sim,2.949242,1.782109,Quase sempre,não,2.210997,não,1.992719,0.0,Quase sempre,Automóvel,Obesidade I,31,90,1.67
Male,sim,sim,2.104772,2.376374,Quase sempre,não,2.218691,não,1.52184,0.0,Quase sempre,Automóvel,Obesidade I,29,89,1.68
Male,sim,sim,2.0,2.976098,Quase sempre,não,2.0,não,0.0,1.39322,Não,Transporte público,Obesidade I,21,94,1.66
Male,sim,sim,2.0,2.968098,Quase sempre,não,2.0,não,0.0,1.292476,Não,Transporte público,Obesidade I,21,94,1.67
Male,sim,sim,2.871768,1.792695,Quase sempre,não,2.691322,não,2.545707,0.903903,Frequentemente,Automóvel,Obesidade I,39,100,1.79
Male,sim,sim,2.540949,1.116401,Quase sempre,não,2.929123,não,2.787319,0.732881,Frequentemente,Automóvel,Obesidade I,36,98,1.78
Male,sim,sim,2.0,3.0,Quase sempre,não,2.530301,não,2.89118,1.287117,Não,Transporte público,Obesidade I,22,95,1.75
Male,sim,sim,2.0,3.0,Quase sempre,não,3.0,não,3.0,2.0,Não,Transporte público,Obesidade I,23,95,1.75
Male,sim,sim,2.0,2.984523,Quase sempre,não,2.263551,não,2.819661,2.0,Não,Transporte público,Obesidade I,22,98,1.72
Male,sim,sim,2.0,2.978103,Quase sempre,não,2.668261,não,2.462269,1.402414,Não,Transporte público,Obesidade I,21,98,1.74
Male,sim,sim,2.222282,1.578751,Quase sempre,não,2.791604,não,2.352091,0.317846,Quase sempre,Automóvel,Obesidade I,36,101,1.79
Male,sim,sim,2.04516,1.874532,Quase sempre,não,2.856521,não,2.005286,0.105408,Quase sempre,Automóvel,Obesidade I,37,99,1.79
Female,sim,sim,2.094184,2.735706,Quase sempre,não,2.257922,não,2.230547,0.195339,Não,Transporte público,Obesidade I,22,83,1.61
Female,sim,sim,1.123672,1.014916,Quase sempre,não,2.042078,não,1.846666,1.426103,Não,Transporte público,Obesidade I,22,82,1.6
Female,sim,sim,2.049112,2.622055,Quase sempre,não,2.280555,não,2.052896,0.896185,Não,Transporte público,Obesidade I,22,82,1.61
Female,sim,sim,1.880534,2.806566,Quase sempre,não,2.313245,não,2.146778,0.196084,Não,Transporte público,Obesidade I,22,82,1.61
Female,sim,sim,1.203754,1.355354,Quase sempre,não,2.765593,não,0.128342,1.659476,Quase sempre,Transporte público,Obesidade I,22,82,1.66
Female,sim,sim,2.73691,1.478334,Quase sempre,não,2.677409,não,0.065264,0.40699,Quase sempre,Transporte público,Obesidade I,22,82,1.66
Female,sim,sim,2.736628,1.130751,Quase sempre,não,1.385175,não,1.666965,0.0,Quase sempre,Automóvel,Obesidade I,38,80,1.55
Female,sim,sim,2.0,1.099151,Quase sempre,não,1.687611,não,1.874662,0.0,Quase sempre,Automóvel,Obesidade I,40,80,1.55
Female,sim,sim,2.0,3.0,Quase sempre,não,1.0,não,0.0,0.0,Quase sempre,Automóvel,Obesidade I,40,79,1.53
Female,sim,sim,2.0,3.0,Quase sempre,não,1.095134,não,0.0,0.0,Quase sempre,Automóvel,Obesidade I,38,79,1.52
Male,sim,sim,2.0,3.0,Quase sempre,não,3.0,não,0.413643,0.920858,Quase sempre,Automóvel,Obesidade I,25,90,1.66
Male,sim,sim,2.0,3.0,Quase sempre,não,3.0,não,0.884935,0.12228,Quase sempre,Automóvel,Obesidade I,26,90,1.67
Female,sim,sim,2.0,1.0,Quase sempre,não,2.0,não,0.057758,0.0,Não,Transporte público,Obesidade I,23,78,1.58
Female,sim,sim,2.0,1.0,Quase sempre,não,2.0,não,0.389717,0.0,Não,Transporte público,Obesidade I,23,80,1.56
Male,sim,sim,2.0,3.0,Quase sempre,não,1.618189,não,0.571648,0.0,Não,Transporte público,Obesidade I,20,102,1.78
Male,sim,sim,2.121909,3.0,Quase sempre,não,2.500556,não,1.20758,0.0,Não,Transporte público,Obesidade I,21,103,1.78
Male,sim,sim,2.0,3.0,Quase sempre,não,2.714091,não,2.64102,1.224737,Não,Transporte público,Obesidade I,22,96,1.75
Male,sim,sim,2.0,3.0,Quase sempre,não,2.697661,não,2.614909,1.229474,Não,Transporte público,Obesidade I,22,96,1.74
Female,sim,sim,2.0,1.0,Quase sempre,não,2.0,não,0.402614,0.0,Não,Transporte público,Obesidade I,23,78,1.57
Female,sim,sim,2.0,1.0,Quase sempre,não,2.0,não,0.011477,0.0,Não,Transporte público,Obesidade I,24,80,1.59
Male,sim,sim,2.0,3.0,Quase sempre,não,2.290368,não,0.001086,0.544128,Quase sempre,Transporte público,Obesidade I,20,105,1.8
Male,sim,sim,2.0,3.0,Quase sempre,não,1.025275,não,0.00203,0.175587,Quase sempre,Transporte público,Obesidade I,20,105,1.79
Male,sim,sim,2.0,2.358455,Quase sempre,não,2.515765,não,0.98232,1.157466,Quase sempre,Transporte público,Obesidade I,21,115,1.87
Male,sim,sim,2.0,1.706551,Quase sempre,não,2.039514,não,1.0,2.0,Quase sempre,Transporte público,Obesidade I,18,111,1.86
Female,sim,sim,2.642744,3.0,Quase sempre,não,1.904054,não,1.645654,0.363549,Quase sempre,Transporte público,Obesidade I,18,90,1.69
Female,sim,sim,2.387426,3.0,Quase sempre,não,1.77962,não,0.743005,0.920162,Quase sempre,Transporte público,Obesidade I,18,90,1.68
Female,sim,sim,1.996638,3.0,Quase sempre,não,1.033199,não,0.584793,0.518297,Quase sempre,Transporte público,Obesidade I,20,93,1.74
Female,sim,sim,2.107854,3.0,Quase sempre,não,1.383894,não,1.030526,0.831412,Quase sempre,Transporte público,Obesidade I,18,92,1.69
Male,sim,sim,2.253707,3.0,Quase sempre,não,2.524432,não,0.58216,0.175694,Quase sempre,Transporte público,Obesidade I,22,105,1.79
Male,sim,sim,2.393837,3.0,Quase sempre,não,2.01499,não,0.978815,0.41322,Quase sempre,Transporte público,Obesidade I,23,105,1.74
Male,sim,sim,2.348745,3.0,Quase sempre,não,2.096751,não,0.544564,0.67688,Quase sempre,Transporte público,Obesidade I,22,106,1.8
Male,sim,sim,2.312825,3.0,Quase sempre,não,2.073497,não,0.614466,0.579541,Quase sempre,Transporte público,Obesidade I,23,105,1.77
Male,sim,sim,2.0,3.0,Quase sempre,não,1.234943,não,0.008368,0.0,Quase sempre,Transporte público,Obesidade I,20,104,1.78
Male,sim,sim,2.0,3.0,Quase sempre,não,1.613829,não,1.251665,0.0,Quase sempre,Transporte público,Obesidade I,20,102,1.78
Male,sim,sim,2.490776,3.0,Quase sempre,não,2.654517,não,0.112454,0.756339,Quase sempre,Transporte público,Obesidade I,21,106,1.79
Male,sim,sim,2.078082,3.0,Quase sempre,não,2.895614,não,0.06275,0.261793,Quase sempre,Transporte público,Obesidade I,21,105,1.82
Male,sim,sim,2.0,1.24884,Quase sempre,não,2.416213,não,1.0,1.546738,Não,Transporte público,Obesidade I,18,108,1.81
Male,sim,sim,2.0,1.250548,Quase sempre,não,2.121176,não,1.0,0.741069,Não,Transporte público,Obesidade I,18,108,1.81
Male,sim,sim,2.0,1.202179,Quase sempre,não,2.36293,não,1.0,1.47574,Não,Transporte público,Obesidade I,18,108,1.81
Male,sim,sim,2.0,1.194815,Quase sempre,não,2.434832,não,1.0,1.541455,Não,Transporte público,Obesidade I,18,108,1.8
Female,sim,sim,2.805512,2.880817,Quase sempre,não,1.001307,não,0.0,1.376597,Quase sempre,Transporte público,Obesidade I,19,82,1.63
Female,sim,sim,1.276858,2.918124,Quase sempre,não,1.403784,não,0.552511,1.560402,Quase sempre,Transporte público,Obesidade I,19,82,1.62
Female,sim,sim,2.396265,1.073421,Quase sempre,não,1.979833,não,0.022598,0.061282,Não,Transporte público,Obesidade I,22,81,1.62
Female,sim,sim,2.663866,1.416309,Quase sempre,não,2.379275,não,0.256323,0.598244,Não,Transporte público,Obesidade I,22,82,1.62
Male,sim,sim,2.685484,3.0,Quase sempre,não,2.649459,não,1.0,0.0,Quase sempre,Transporte público,Obesidade I,22,105,1.77
Male,sim,sim,2.055209,3.0,Quase sempre,não,2.885852,não,0.903369,0.14451,Quase sempre,Transporte público,Obesidade I,21,105,1.81
Male,sim,sim,2.0,2.18162,Quase sempre,não,2.325091,não,0.891444,1.223661,Quase sempre,Transporte público,Obesidade I,20,117,1.88
Male,sim,sim,2.0,2.152733,Quase sempre,não,2.53369,não,0.917563,1.285838,Quase sempre,Transporte público,Obesidade I,19,112,1.88
Male,sim,sim,2.0,3.0,Quase sempre,não,3.0,não,0.743593,1.0,Quase sempre,Transporte público,Obesidade I,21,118,1.93
Male,sim,sim,2.0,3.0,Quase sempre,não,3.0,não,0.987591,1.914531,Quase sempre,Transporte público,Obesidade I,20,115,1.86
Female,sim,sim,2.025479,1.046144,Quase sempre,não,1.941224,não,1.983265,0.0,Quase sempre,Automóvel,Obesidade I,39,80,1.57
Female,sim,sim,2.002564,1.974233,Quase sempre,não,1.935398,não,1.649299,0.0,Quase sempre,Automóvel,Obesidade I,37,80,1.57
Female,sim,sim,2.0,2.880794,Quase sempre,não,1.61837,não,0.120165,0.0,Quase sempre,Automóvel,Obesidade I,37,77,1.52
Female,sim,sim,2.0,2.765213,Quase sempre,não,1.551266,não,1.350001,0.0,Quase sempre,Automóvel,Obesidade I,37,76,1.55
Male,sim,sim,2.0,2.967089,Quase sempre,não,2.0,não,0.0,0.467048,Não,Transporte público,Obesidade I,18,96,1.71
Male,sim,sim,2.0,3.0,Quase sempre,não,2.0,não,0.0,0.931721,Não,Transporte público,Obesidade I,17,97,1.72
Female,sim,sim,2.0,3.0,Quase sempre,não,1.440526,não,0.0,0.0,Quase sempre,Automóvel,Obesidade I,39,76,1.56
Female,sim,sim,2.0,3.0,Quase sempre,não,1.759803,não,0.0,0.0,Quase sempre,Automóvel,Obesidade I,37,75,1.5
Female,sim,sim,2.0,3.0,Quase sempre,não,2.090413,não,0.0,0.0,Quase sempre,Automóvel,Obesidade I,41,77,1.54
Female,sim,sim,2.0,3.0,Quase sempre,não,2.806922,não,0.0,0.0,Quase sempre,Automóvel,Obesidade I,43,77,1.59
Male,sim,sim,2.0,2.37985,Quase sempre,não,2.616138,não,1.0,0.652485,Não,Transporte público,Obesidade I,18,108,1.79
Male,sim,sim,2.0,2.655265,Quase sempre,não,2.297896,não,1.0,0.552665,Não,Transporte público,Obesidade I,18,108,1.78
Male,sim,sim,2.0,1.941307,Quase sempre,não,2.708168,não,1.0,1.425852,Não,Transporte público,Obesidade I,18,108,1.8
Male,sim,sim,2.0,1.709546,Quase sempre,não,2.530157,não,1.0,0.6454,Não,Transporte público,Obesidade I,18,108,1.8
Male,sim,sim,2.385502,2.883984,Quase sempre,não,2.140544,não,1.144876,1.767468,Quase sempre,Automóvel,Obesidade I,29,108,1.8
Male,sim,sim,2.465575,2.935381,Quase sempre,não,2.480555,não,1.00183,1.670313,Quase sempre,Automóvel,Obesidade I,28,107,1.83
Female,sim,sim,2.818502,3.0,Quase sempre,não,1.991251,não,1.492967,0.0,Não,Transporte público,Obesidade I,18,89,1.69
Female,sim,sim,2.081238,3.0,Quase sempre,não,1.18363,não,1.17177,0.0,Não,Transporte público,Obesidade I,18,85,1.67
Male,sim,sim,1.368978,3.0,Quase sempre,não,1.953152,não,0.104707,0.22183,Não,Automóvel,Obesidade I,23,93,1.65
Male,sim,sim,1.712848,3.0,Quase sempre,não,1.162153,não,0.458981,0.885532,Não,Automóvel,Obesidade I,24,90,1.66
Male,sim,sim,1.3307,3.0,Quase sempre,não,1.880967,não,0.322013,0.0,Quase sempre,Automóvel,Obesidade I,29,89,1.64
Male,sim,sim,1.961069,3.0,Quase sempre,não,2.652327,não,0.56931,0.319008,Quase sempre,Automóvel,Obesidade I,27,89,1.67
Female,sim,sim,2.976509,3.0,Quase sempre,não,1.022705,não,1.02569,0.313016,Não,Transporte público,Obesidade I,18,83,1.62
Female,sim,sim,2.319648,3.0,Quase sempre,não,1.107164,não,0.692123,0.30402,Não,Transporte público,Obesidade I,18,82,1.6
Male,sim,sim,2.0,2.961192,Quase sempre,não,2.623344,não,0.981686,1.35537,Não,Transporte público,Obesidade I,21,96,1.7
Male,sim,sim,2.0,2.973476,Quase sempre,não,2.0,não,0.0,1.331527,Não,Transporte público,Obesidade I,21,95,1.71
Male,sim,sim,2.0,2.392811,Quase sempre,não,2.0,não,0.0,1.80931,Não,Transporte público,Obesidade I,20,98,1.7
Male,sim,sim,2.0,1.293342,Quase sempre,não,2.0,não,0.0,1.917679,Não,Transporte público,Obesidade I,20,99,1.71
Female,sim,sim,1.261288,2.930044,Quase sempre,não,1.166655,não,0.133398,0.95174,Não,Transporte público,Obesidade I,19,82,1.61
Female,sim,sim,2.76533,3.0,Quase sempre,não,1.048584,não,0.192559,0.720411,Não,Transporte público,Obesidade I,18,82,1.61
Male,sim,sim,2.0,3.0,Quase sempre,não,3.0,não,2.2405,0.0,Não,Transporte público,Obesidade I,18,104,1.8
Male,sim,sim,2.0,3.0,Quase sempre,não,2.15157,não,1.605983,0.0,Não,Transporte público,Obesidade I,19,104,1.79
Male,sim,sim,2.317734,3.0,Quase sempre,não,2.152736,não,0.0,1.108145,Não,Automóvel,Obesidade II,30,112,1.76
Male,sim,sim,1.588114,3.0,Quase sempre,não,2.115967,não,1.541072,0.0,Não,Automóvel,Obesidade II,25,115,1.79
Male,sim,sim,2.549782,3.985442,Quase sempre,não,1.0,não,1.976582,0.0,Não,Transporte público,Obesidade II,37,107,1.7
Male,sim,sim,2.795086,2.129909,Quase sempre,não,1.0,não,1.989316,0.0,Não,Transporte público,Obesidade II,32,102,1.7
